state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction,previous_success_count,added_success_count,previous_output_variant
W,137,ok,D_W,dw,0.00024083985012197687,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,317.63448459999927,8,5.266818005036674e-07,2.0263569832801724e-06,0.5189875870729656,0.5444921239338782,0.4689204204718193,0.5135780470581213,0.3711110853778527,0.4786918035578798,0.5387689051485002,0.9705460007739221,1.2200510186002378e-06,-1.9936857445144384e-07,-3.0982011913807686e-07,-6.682893149306615e-08,-1.99212538424016e-07,-7.186606393757792e-09,2.638714655457543e-08,-1.521425108383375e-07,-1.9936857445144384e-07,8.176324719400607e-07,-7.651014007078235e-08,1.8862501478154548e-07,4.192256138412041e-08,-1.1274689539529143e-07,-7.805446464585699e-08,-1.0429944413567044e-07,-3.0982011913807686e-07,-7.651014007078235e-08,1.0137551280425789e-06,-4.393527300905322e-08,8.300025487442148e-08,-2.1499459594593234e-07,2.566262096054605e-07,-7.069551412259503e-08,-6.682893149306615e-08,1.8862501478154548e-07,-4.393527300905322e-08,1.7718553851328673e-06,4.4227753765000964e-08,-6.688089788333387e-08,1.3409084661084067e-07,-8.283200436165599e-08,-1.99212538424016e-07,4.192256138412041e-08,8.300025487442148e-08,4.4227753765000964e-08,1.6405913185098444e-06,-1.1746043926234201e-07,-1.568379758567307e-07,2.5214510584536266e-08,-7.186606393757792e-09,-1.1274689539529143e-07,-2.1499459594593234e-07,-6.688089788333387e-08,-1.1746043926234201e-07,1.797893835041364e-06,8.793359361423348e-08,-2.08005778492301e-08,2.638714655457543e-08,-7.805446464585699e-08,2.566262096054605e-07,1.3409084661084067e-07,-1.568379758567307e-07,8.793359361423348e-08,1.0088787337774945e-06,-2.9479359951294276e-07,-1.521425108383375e-07,-1.0429944413567044e-07,-7.069551412259503e-08,-8.283200436165599e-08,2.5214510584536266e-08,-2.08005778492301e-08,-2.9479359951294276e-07,1.1576684210508703e-06,0,0.0,0,512,
W,130,ok,D_W,dw,0.00022665779854211086,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8708,339.58191730000544,8,3.3165920813453417e-07,2.2452228260774147e-06,0.46589789793297437,0.5397114968932226,0.4374019177969142,0.5188514668075382,0.36781759894662897,0.49004468458664774,0.02193005351660073,0.5206376335653948,7.262161562319358e-07,1.572596854843345e-07,2.886392632490729e-07,-1.3137644855896372e-07,-2.4863250645081654e-08,-1.2344102227661923e-07,-4.154257057619539e-08,-2.419335953194189e-07,1.572596854843345e-07,1.0161440114195257e-06,9.801599380420385e-08,-7.038243825316067e-08,9.193757935176795e-08,3.884846272458442e-09,1.6714209791340485e-08,1.2024832601192917e-08,2.886392632490729e-07,9.801599380420385e-08,1.3456000473958928e-06,-1.489400248425507e-07,2.210145144692579e-07,-3.031093910087242e-07,2.4990667013164685e-07,6.96685918337641e-08,-1.3137644855896372e-07,-7.038243825316067e-08,-1.489400248425507e-07,1.8004958035097456e-06,8.717281113962396e-08,3.179247277575946e-07,-9.108546594056304e-08,3.203118225402938e-08,-2.4863250645081654e-08,9.193757935176795e-08,2.210145144692579e-07,8.717281113962396e-08,1.8606420632796569e-06,1.422320575426385e-07,1.2887688372548082e-08,1.1023997516700754e-07,-1.2344102227661923e-07,3.884846272458442e-09,-3.031093910087242e-07,3.179247277575946e-07,1.422320575426385e-07,1.6023352238011884e-06,-3.5342352912634146e-08,9.684856193577487e-08,-4.154257057619539e-08,1.6714209791340485e-08,2.4990667013164685e-07,-9.108546594056304e-08,1.2887688372548082e-08,-3.5342352912634146e-08,4.5316490925651867e-07,1.7133261935945252e-07,-2.419335953194189e-07,1.2024832601192917e-08,6.96685918337641e-08,3.203118225402938e-08,1.1023997516700754e-07,9.684856193577487e-08,1.7133261935945252e-07,9.735392087861686e-07,0,0.0,0,512,
W,138,ok,D_W,dw,0.00024113569240400684,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,320.9059128999943,8,4.649952389387285e-08,7.156579059845571e-07,0.49435577885068166,0.48901407482381126,0.5086258792932409,0.5372374251685259,0.5423599507007862,0.49138563980373434,0.11479816959582503,0.40004784363390955,6.081548487038755e-08,-6.781848714036792e-09,4.3984338372529285e-09,-2.467193398336377e-08,5.876017521554294e-09,-6.627335996465684e-09,2.825786747296363e-09,-6.904507250988071e-09,-6.781848714036792e-09,8.743657625816753e-08,5.2647339640580313e-08,-4.334664579785179e-09,-7.832606265500322e-09,1.8416925686435637e-08,-1.1670526026281547e-08,-1.7887091668692423e-08,4.3984338372529285e-09,5.2647339640580313e-08,1.6347089269012579e-07,4.723398311257371e-09,3.044564306611128e-08,-1.564802707823523e-08,-1.8195721127567212e-08,-1.286739092093839e-08,-2.467193398336377e-08,-4.334664579785179e-09,4.723398311257371e-09,1.6095738321255266e-07,5.486690818047992e-10,-6.997002680763962e-09,-8.838444043957938e-09,4.437264569299886e-09,5.876017521554294e-09,-7.832606265500322e-09,3.044564306611128e-08,5.486690818047992e-10,1.9101445235876037e-07,1.0522561751545992e-08,-2.5524605579732416e-08,3.0218166630774675e-08,-6.627335996465684e-09,1.8416925686435637e-08,-1.564802707823523e-08,-6.997002680763962e-09,1.0522561751545992e-08,2.2586167337672555e-07,-1.1332310940541478e-09,6.043317182307991e-09,2.825786747296363e-09,-1.1670526026281547e-08,-1.8195721127567212e-08,-8.838444043957938e-09,-2.5524605579732416e-08,-1.1332310940541478e-09,7.124583893183042e-07,-1.887516433025132e-08,-6.904507250988071e-09,-1.7887091668692423e-08,-1.286739092093839e-08,4.437264569299886e-09,3.0218166630774675e-08,6.043317182307991e-09,-1.887516433025132e-08,2.388639991828128e-07,0,0.0,0,512,
W,140,ok,D_W,dw,0.00024286501562696943,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,315.0115272999974,8,8.660237942030165e-08,7.029913791552837e-07,0.492820555328302,0.5146008104837453,0.5145834833338571,0.5523684753579629,0.44542063159107803,0.467660192206772,0.603049186611087,0.9163355374414907,1.1038976973482064e-07,1.8985245426987584e-08,-2.1886750818979055e-09,-3.726033307424929e-08,8.579434778723052e-09,-2.1541245188377573e-08,1.3840030015701053e-08,-7.6710255051393e-09,1.8985245426987584e-08,1.805793078823722e-07,-9.635648972051649e-08,1.7312121138897788e-08,-2.3094293042833274e-08,-3.700711444483233e-08,1.8520640425906028e-08,2.6040769567454014e-08,-2.1886750818979055e-09,-9.635648972051649e-08,2.514886566923386e-07,1.653037003870422e-08,-1.8496226712553085e-08,-1.4964096615454078e-08,-4.024523246032749e-09,-2.995274197390777e-08,-3.726033307424929e-08,1.7312121138897788e-08,1.653037003870422e-08,3.644721159614843e-07,2.8054448759346278e-08,-1.503487689139831e-08,1.674005759128098e-08,1.054517468812905e-08,8.579434778723052e-09,-2.3094293042833274e-08,-1.8496226712553085e-08,2.8054448759346278e-08,3.618591253302412e-07,-4.385980820242635e-10,1.9713507635577454e-08,-4.5823849897605376e-08,-2.1541245188377573e-08,-3.700711444483233e-08,-1.4964096615454078e-08,-1.503487689139831e-08,-4.385980820242635e-10,3.568195958669113e-07,4.374907632219614e-09,-1.7779018740586465e-08,1.3840030015701053e-08,1.8520640425906028e-08,-4.024523246032749e-09,1.674005759128098e-08,1.9713507635577454e-08,4.374907632219614e-09,6.913443162756678e-07,-4.745643446751438e-08,-7.6710255051393e-09,2.6040769567454014e-08,-2.995274197390777e-08,1.054517468812905e-08,-4.5823849897605376e-08,-1.7779018740586465e-08,-4.745643446751438e-08,4.1374366077652543e-07,0,0.0,0,512,
W,142,ok,D_W,dw,0.0002449990317616372,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,320.50067670000135,8,1.6946362061383812e-07,1.0430301930094302e-06,0.4755933080423599,0.526577019402592,0.4588910774844997,0.5712573344667295,0.4866810864575859,0.45643150055723825,0.01791703195097939,0.5041377690924111,5.484809265304389e-07,3.0086992061866096e-08,5.40415010727675e-08,-5.367096291900459e-08,1.894556942468341e-08,-1.8105692078214928e-09,-6.648951446447383e-08,1.3854629568674758e-08,3.0086992061866096e-08,3.336863954048265e-07,-9.624863985986132e-08,-2.1682131049652417e-08,-3.240783397675005e-08,-8.66325055569029e-09,5.4365993516041436e-08,-4.612500389883734e-08,5.40415010727675e-08,-9.624863985986132e-08,5.526722524371145e-07,-1.2438069136746902e-08,6.952445721659536e-08,-1.7250801848338916e-08,9.31921966163721e-08,-4.3949394771875295e-08,-5.367096291900459e-08,-2.1682131049652417e-08,-1.2438069136746902e-08,9.667900569385364e-07,9.702097467661982e-08,-9.916671208660927e-08,6.253733777835042e-09,-2.4327417384176365e-09,1.894556942468341e-08,-3.240783397675005e-08,6.952445721659536e-08,9.702097467661982e-08,6.805859922411933e-07,-6.653643370015613e-08,2.8627917886378217e-08,-6.50709546438925e-08,-1.8105692078214928e-09,-8.66325055569029e-09,-1.7250801848338916e-08,-9.916671208660927e-08,-6.653643370015613e-08,7.128561550120327e-07,3.494545477475439e-08,-1.1809074112255571e-08,-6.648951446447383e-08,5.4365993516041436e-08,9.31921966163721e-08,6.253733777835042e-09,2.8627917886378217e-08,3.494545477475439e-08,2.7455166594861976e-07,-7.15313070339057e-08,1.3854629568674758e-08,-4.612500389883734e-08,-4.3949394771875295e-08,-2.4327417384176365e-09,-6.50709546438925e-08,-1.1809074112255571e-08,-7.15313070339057e-08,2.655283652060944e-07,0,0.0,0,512,
W,139,ok,D_W,dw,0.00024139019078907192,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,333.5287909000035,8,2.032577836445609e-07,1.1184452597202327e-06,0.5203000894601977,0.5334942857035376,0.4475288519716111,0.4800446877501993,0.41113388471941226,0.561211878533051,0.9773229043680849,0.48367464575036917,5.283821399138553e-07,-9.326740525632528e-08,-1.872212106268247e-07,-1.1427438781583982e-07,1.2383308990208944e-08,2.9814287509739366e-08,-1.4912130786980975e-08,-5.3317126284394496e-08,-9.326740525632528e-08,3.2289559338461793e-07,-9.716505102585187e-09,1.0589930632801316e-07,-4.109602881918695e-08,-1.0834463352623071e-07,5.102602511944937e-08,-3.432913617732724e-08,-1.872212106268247e-07,-9.716505102585187e-09,5.432203843856597e-07,3.23334479759986e-08,1.7232256925975558e-08,-7.966036841557194e-08,-1.269786973148963e-07,-7.967622003608613e-09,-1.1427438781583982e-07,1.0589930632801316e-07,3.23334479759986e-08,9.538776791901535e-07,4.606457313926825e-08,-1.4664025070084464e-07,-7.574603162283576e-08,-5.851828575057981e-08,1.2383308990208944e-08,-4.109602881918695e-08,1.7232256925975558e-08,4.606457313926825e-08,5.578995461242387e-07,4.5354561627279514e-08,5.281898799479601e-08,-3.854765118396905e-08,2.9814287509739366e-08,-1.0834463352623071e-07,-7.966036841557194e-08,-1.4664025070084464e-07,4.5354561627279514e-08,7.419346274072358e-07,-2.706629382419093e-08,2.053973456878539e-08,-1.4912130786980975e-08,5.102602511944937e-08,-1.269786973148963e-07,-7.574603162283576e-08,5.281898799479601e-08,-2.706629382419093e-08,3.4735634749961195e-07,6.78288742743077e-08,-5.3317126284394496e-08,-3.432913617732724e-08,-7.967622003608613e-09,-5.851828575057981e-08,-3.854765118396905e-08,2.053973456878539e-08,6.78288742743077e-08,4.520717645791199e-07,0,0.0,0,512,
W,143,ok,D_W,dw,0.0002488225306844022,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8709,320.7419324000075,8,7.139115157070225e-08,1.2102571147234442e-06,0.46307764862694256,0.4786087436865707,0.4065123919634741,0.5367907896667948,0.6101864265959359,0.43721846443525775,0.49152555331874165,0.011685685129737933,2.5816704943184273e-07,7.490839772439432e-08,2.7139535326737567e-08,-8.70032829565833e-08,-1.977412543047876e-09,1.4165895580569333e-08,1.8296129509519837e-08,1.3664508315175087e-08,7.490839772439432e-08,2.991457147220626e-07,-3.758802647048659e-08,-6.017316454258725e-08,-2.480661307100152e-08,4.427942219661416e-08,3.0407248150209906e-08,3.120965543057991e-09,2.7139535326737567e-08,-3.758802647048659e-08,6.507895144743149e-07,-1.3516985074061805e-07,3.9366919542903877e-08,-7.081278614668528e-08,-6.81991765900092e-08,3.9475919205200236e-08,-8.70032829565833e-08,-6.017316454258725e-08,-1.3516985074061805e-07,1.1109892676252774e-06,5.0709977925016264e-08,-6.851341103246526e-08,1.30394665948292e-08,-3.2001903561935365e-08,-1.977412543047876e-09,-2.480661307100152e-08,3.9366919542903877e-08,5.0709977925016264e-08,5.812300783322527e-07,-1.1426497767776234e-07,-2.573355295477202e-08,4.591662737170037e-08,1.4165895580569333e-08,4.427942219661416e-08,-7.081278614668528e-08,-6.851341103246526e-08,-1.1426497767776234e-07,1.092959997734485e-06,9.290467981077618e-09,-3.2850652108541857e-09,1.8296129509519837e-08,3.0407248150209906e-08,-6.81991765900092e-08,1.30394665948292e-08,-2.573355295477202e-08,9.290467981077618e-09,8.440668877827933e-08,-1.0437435702414205e-08,1.3664508315175087e-08,3.120965543057991e-09,3.9475919205200236e-08,-3.2001903561935365e-08,4.591662737170037e-08,-3.2850652108541857e-09,-1.0437435702414205e-08,3.8110735748973004e-07,0,0.0,0,512,
W,141,ok,D_W,dw,0.0002443418727528773,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,334.2348253000091,8,1.0308835113031963e-08,2.3509459636429367e-06,0.498193931089287,0.5034187435666345,0.527974082349375,0.5285943015930562,0.4671156000578485,0.483427600642271,0.8473988683880188,0.3566631020474002,1.182663802233067e-08,-6.048050773799238e-10,-7.190105524546047e-10,-3.5984711738310055e-09,8.113924138898601e-10,-4.026696273441362e-09,1.7646715883408485e-09,-8.755217858933084e-10,-6.048050773799238e-10,1.1780864352672272e-08,-5.716813004492579e-09,1.2037455465524323e-09,-2.2209912383089297e-09,-2.9699321891017157e-09,7.103247636651344e-10,-5.330040273204133e-10,-7.190105524546047e-10,-5.716813004492579e-09,5.6517837079414674e-08,3.0208907509569584e-09,-1.510305806748797e-08,7.79356330031849e-09,-3.835925718579267e-09,-2.390285131551052e-10,-3.5984711738310055e-09,1.2037455465524323e-09,3.0208907509569584e-09,4.614641480606533e-08,-1.984396234986912e-09,8.673447932288707e-09,-1.0846247443639908e-09,6.381537156701643e-09,8.113924138898601e-10,-2.2209912383089297e-09,-1.510305806748797e-08,-1.984396234986912e-09,6.864935149258461e-08,1.8495593030066077e-09,4.769123219641359e-09,-1.4497766070510096e-09,-4.026696273441362e-09,-2.9699321891017157e-09,7.79356330031849e-09,8.673447932288707e-09,1.8495593030066077e-09,9.377474651615685e-08,6.325988274832339e-09,-7.419198904730783e-10,1.7646715883408485e-09,7.103247636651344e-10,-3.835925718579267e-09,-1.0846247443639908e-09,4.769123219641359e-09,6.325988274832339e-09,2.3509076236685496e-06,2.1713155241744826e-09,-8.755217858933084e-10,-5.330040273204133e-10,-2.390285131551052e-10,6.381537156701643e-09,-1.4497766070510096e-09,-7.419198904730783e-10,2.1713155241744826e-09,1.7183570628273573e-07,0,0.0,0,512,
W,144,ok,D_W,dw,0.0002488873094317017,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,336.2615330999979,8,3.980920021350916e-07,1.8880345468542367e-06,0.5320146964944946,0.5409829015701271,0.4422308270273358,0.486303289807575,0.3648961334542195,0.4918155884827393,0.9754322967667587,0.47819571100226577,8.019580082887734e-07,-2.022849907372198e-07,-1.5472663260368279e-07,-6.281939050706527e-09,-2.0315660407818365e-08,-5.5923234372119896e-08,2.5214958127835398e-08,-2.2030622517538297e-07,-2.022849907372198e-07,8.776783419140465e-07,4.5509541816666055e-09,-1.2155401279714891e-09,7.903752892598906e-08,-1.4547667104100073e-08,2.340533358603639e-08,-6.63672824569224e-09,-1.5472663260368279e-07,4.5509541816666055e-09,9.634711581454385e-07,2.2418033179217236e-08,-1.8999722576723962e-09,-8.092864525694459e-08,-2.769499518749074e-07,-1.436295716840615e-07,-6.281939050706527e-09,-1.2155401279714891e-09,2.2418033179217236e-08,1.811680749224131e-06,4.7959655148301916e-08,-7.524505880231547e-08,-1.7315980849060399e-07,-1.2479017444751278e-07,-2.0315660407818365e-08,7.903752892598906e-08,-1.8999722576723962e-09,4.7959655148301916e-08,1.106360265197451e-06,-3.65098555102457e-08,4.407228025904707e-08,2.8299599708891806e-08,-5.5923234372119896e-08,-1.4547667104100073e-08,-8.092864525694459e-08,-7.524505880231547e-08,-3.65098555102457e-08,1.4648871272468501e-06,-5.1084538247748106e-08,1.2545800578821574e-08,2.5214958127835398e-08,2.340533358603639e-08,-2.769499518749074e-07,-1.7315980849060399e-07,4.407228025904707e-08,-5.1084538247748106e-08,5.880508396106735e-07,1.9706465673162415e-07,-2.2030622517538297e-07,-6.63672824569224e-09,-1.436295716840615e-07,-1.2479017444751278e-07,2.8299599708891806e-08,1.2545800578821574e-08,1.9706465673162415e-07,9.859807478628624e-07,0,0.0,0,512,
W,145,ok,D_W,dw,0.00025080241692046544,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,365.391395300001,8,5.36139807449159e-08,8.019608035701729e-07,0.5334615219355,0.48352104932628365,0.4302537358809314,0.46430911578904144,0.5958307179086177,0.36603940907036925,0.5075750548459871,0.9895414321077793,1.8811097318931122e-07,-2.3764415237979694e-08,1.1251653853598611e-08,-5.163101593331706e-09,-1.8509790948955572e-08,-8.820156873837593e-09,1.95395652936005e-08,9.063167145693351e-09,-2.3764415237979694e-08,2.5147128734554796e-07,-1.8546207159485464e-08,1.235643995896605e-08,3.140760806143751e-09,1.7568822744152312e-08,-2.958142794008569e-08,1.7301647059227315e-08,1.1251653853598611e-08,-1.8546207159485464e-08,3.337673413396894e-07,1.6032295508856217e-08,-3.1155948517594915e-08,-3.764916438712405e-08,2.3963176412510952e-08,-2.230722271810693e-08,-5.163101593331706e-09,1.235643995896605e-08,1.6032295508856217e-08,7.980314178354728e-07,-9.469238964129189e-09,-9.546569339297142e-09,-5.145371858457061e-09,-3.1494787181703754e-08,-1.8509790948955572e-08,3.140760806143751e-09,-3.1155948517594915e-08,-9.469238964129189e-09,4.6814052678677376e-07,5.1739654177987325e-08,3.5336965663676023e-09,4.1377406584672505e-10,-8.820156873837593e-09,1.7568822744152312e-08,-3.764916438712405e-08,-9.546569339297142e-09,5.1739654177987325e-08,6.039979923974946e-07,4.728333181337825e-10,1.2686690159149092e-08,1.95395652936005e-08,-2.958142794008569e-08,2.3963176412510952e-08,-5.145371858457061e-09,3.5336965663676023e-09,4.728333181337825e-10,6.171852668742879e-08,1.3722563367977923e-10,9.063167145693351e-09,1.7301647059227315e-08,-2.230722271810693e-08,-3.1494787181703754e-08,4.1377406584672505e-10,1.2686690159149092e-08,1.3722563367977923e-10,2.4099965039024333e-07,0,0.0,0,512,
W,150,ok,D_W,dw,0.00025714904851846813,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,346.489631599994,8,4.422960314746159e-07,1.7675016519796613e-06,0.47810823004230957,0.5397027729315479,0.47666705414349786,0.48434889818738597,0.3696889056476334,0.4074347987831295,0.47035367129883554,0.022430829888806094,8.762951219354817e-07,2.0789762330814533e-07,3.0399202010864847e-07,4.401175770527184e-08,4.935845071457026e-08,4.495929708135408e-08,-3.715385928981838e-08,-1.3746320593591708e-07,2.0789762330814533e-07,7.869844969118058e-07,-1.3655676876704284e-07,4.768179965185551e-08,4.2971978778825456e-08,3.6835297380112054e-08,3.706923377414062e-08,3.956945902747663e-08,3.0399202010864847e-07,-1.3655676876704284e-07,1.2230072739979285e-06,7.732056164133345e-08,1.5805967566168137e-07,-4.2391596407390465e-08,-2.3597219576539732e-07,8.032366704586609e-08,4.401175770527184e-08,4.768179965185551e-08,7.732056164133345e-08,1.6772178005002708e-06,3.511027635102244e-09,-4.067933736931607e-08,1.9151014623708557e-08,4.012680005415507e-08,4.935845071457026e-08,4.2971978778825456e-08,1.5805967566168137e-07,3.511027635102244e-09,1.3545872007943266e-06,2.682341009958842e-07,-7.237229158804982e-08,1.022939411031237e-07,4.495929708135408e-08,3.6835297380112054e-08,-4.2391596407390465e-08,-4.067933736931607e-08,2.682341009958842e-07,1.4198294972994686e-06,-1.213801943550555e-07,5.946061332040854e-08,-3.715385928981838e-08,3.706923377414062e-08,-2.3597219576539732e-07,1.9151014623708557e-08,-7.237229158804982e-08,-1.213801943550555e-07,6.83990164314241e-07,-1.8403309362731735e-07,-1.3746320593591708e-07,3.956945902747663e-08,8.032366704586609e-08,4.012680005415507e-08,1.022939411031237e-07,5.946061332040854e-08,-1.8403309362731735e-07,9.356804821940143e-07,0,0.0,0,512,
W,148,ok,D_W,dw,0.0002554708173494126,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8712,361.5997192000068,8,3.654601483322012e-07,2.7409701146793686e-06,0.532574209910042,0.5406525900453276,0.4427602747021962,0.4847999846956303,0.3638370629779703,0.4811646799337463,0.47630563242256596,0.9787185150274937,9.010915862523445e-07,-1.7640734764409197e-07,-3.969643120582002e-07,-8.088250208390447e-08,-2.7517855751759234e-09,-2.115663111932232e-07,2.8972658318534424e-08,-2.9838750696710137e-07,-1.7640734764409197e-07,1.0125727023993368e-06,7.222822429233154e-08,-1.353801634854217e-08,1.7048379831179465e-08,6.824564990046774e-08,-4.2265038643229634e-08,-4.7433027034578794e-08,-3.969643120582002e-07,7.222822429233154e-08,1.6341692426827073e-06,-5.657393031790989e-08,1.8987104751777915e-07,1.388178398790316e-07,-4.3218126508204555e-07,-4.9068786054988425e-08,-8.088250208390447e-08,-1.353801634854217e-08,-5.657393031790989e-08,1.974478617152918e-06,4.0738545385717545e-08,4.289007382690111e-07,-1.3498977222560536e-07,-7.990887241485759e-08,-2.7517855751759234e-09,1.7048379831179465e-08,1.8987104751777915e-07,4.0738545385717545e-08,2.0582593833177407e-06,6.207653334047575e-08,1.188285486223251e-07,8.027105609057093e-08,-2.115663111932232e-07,6.824564990046774e-08,1.388178398790316e-07,4.289007382690111e-07,6.207653334047575e-08,2.351392922681222e-06,-1.7304090788571633e-07,-3.7957794454308836e-08,2.8972658318534424e-08,-4.2265038643229634e-08,-4.3218126508204555e-07,-1.3498977222560536e-07,1.188285486223251e-07,-1.7304090788571633e-07,6.611984360960397e-07,3.0638686529081276e-07,-2.9838750696710137e-07,-4.7433027034578794e-08,-4.9068786054988425e-08,-7.990887241485759e-08,8.027105609057093e-08,-3.7957794454308836e-08,3.0638686529081276e-07,1.0548192462725271e-06,0,0.0,0,512,
W,147,ok,D_W,dw,0.00025530138786193396,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8709,383.53426089999266,8,1.2552493879094556e-08,4.525589084859141e-06,0.499761579021119,0.4998763456456287,0.4957176404641311,0.5053445530314769,0.5024795183963139,0.5084264730444623,0.2518109230613436,0.4687650014494979,1.6088653090608823e-08,-1.9684223377547917e-09,-3.786059197754637e-09,-3.1104590702147996e-09,-1.83436006408734e-09,2.648090366637713e-09,2.614732859695279e-09,-3.7792447302717954e-11,-1.9684223377547917e-09,1.801295916071183e-08,-3.5338652013679425e-09,-1.0631358909519275e-09,-2.665104830102087e-09,1.4813410492548227e-09,1.8651945123924716e-11,6.043839498247297e-11,-3.786059197754637e-09,-3.5338652013679425e-09,3.799441470845355e-08,4.459979810914301e-09,8.622754137744754e-10,1.2447881290748385e-08,-6.906541755809183e-10,-1.075050707342528e-09,-3.1104590702147996e-09,-1.0631358909519275e-09,4.459979810914301e-09,1.1678421518855617e-07,8.22255185329622e-10,3.311935564718347e-09,-5.992005997864254e-09,-4.911690397333714e-09,-1.83436006408734e-09,-2.665104830102087e-09,8.622754137744754e-10,8.22255185329622e-10,1.3258766410760743e-07,-1.4481982568530424e-09,-9.56305334301528e-09,-1.2672105689559122e-09,2.648090366637713e-09,1.4813410492548227e-09,1.2447881290748385e-08,3.311935564718347e-09,-1.4481982568530424e-09,4.4803182516922906e-08,2.4215259183777256e-09,-6.37930662735489e-10,2.614732859695279e-09,1.8651945123924716e-11,-6.906541755809183e-10,-5.992005997864254e-09,-9.56305334301528e-09,2.4215259183777256e-09,2.0165338691769096e-07,-1.3094353896797578e-09,-3.7792447302717954e-11,6.043839498247297e-11,-1.075050707342528e-09,-4.911690397333714e-09,-1.2672105689559122e-09,-6.37930662735489e-10,-1.3094353896797578e-09,4.525582502092808e-06,0,0.0,0,512,
W,146,ok,D_W,dw,0.00025159585672644583,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8709,389.33747110000695,8,3.62881313983592e-08,1.2448828541279937e-06,0.46517264232804045,0.48427888201191155,0.4021465754510006,0.5438023134249532,0.5946129421057432,0.4159040446575984,0.00598612597891392,0.5097579165872254,2.353575477225233e-07,7.620241888781333e-08,7.894009589450268e-09,-3.921633599822168e-08,1.4701692261644796e-08,-4.40972566839016e-10,-2.8072049150274548e-08,4.208354008643411e-08,7.620241888781333e-08,2.3784799220528928e-07,-3.0717518976900346e-08,4.6586712159781595e-08,-3.6170485254029626e-08,3.8638665606055715e-08,-2.9171263160507534e-08,-2.6460847236022235e-08,7.894009589450268e-09,-3.0717518976900346e-08,5.271457440691004e-07,-2.2292620950950788e-07,1.5125502661418762e-07,-1.903198391728454e-07,4.344398249298173e-08,2.3480002012635157e-08,-3.921633599822168e-08,4.6586712159781595e-08,-2.2292620950950788e-07,1.0545701590452738e-06,2.1307640418453383e-08,1.5471191842848282e-07,-8.808906943389158e-09,-8.570658186169475e-09,1.4701692261644796e-08,-3.6170485254029626e-08,1.5125502661418762e-07,2.1307640418453383e-08,6.370961335215006e-07,-9.112941103415179e-08,3.9160678351630844e-08,-1.0285368648611273e-08,-4.40972566839016e-10,3.8638665606055715e-08,-1.903198391728454e-07,1.5471191842848282e-07,-9.112941103415179e-08,7.208118898143813e-07,-1.8320900396749498e-08,6.077236805876519e-09,-2.8072049150274548e-08,-2.9171263160507534e-08,4.344398249298173e-08,-8.808906943389158e-09,3.9160678351630844e-08,-1.8320900396749498e-08,4.712893600307824e-08,-8.482235797375561e-09,4.208354008643411e-08,-2.6460847236022235e-08,2.3480002012635157e-08,-8.570658186169475e-09,-1.0285368648611273e-08,6.077236805876519e-09,-8.482235797375561e-09,2.365333731020627e-07,0,0.0,0,512,
