state,local_minimum_id,status,stored_objective,cartesian_objective,objective_abs_difference,sqrt_s_abs_difference,pOut_abs_difference,qOut_abs_difference,theta_p_abs_difference,theta_gamma_abs_difference,phi_p_abs_difference,phi_gamma_abs_difference,proton_direction_distance,photon_direction_distance,proton_vector_roundtrip_distance,photon_vector_roundtrip_distance,energy_residual,momentum_residual,within_objective_tolerance,within_kinematic_tolerance
CEP,269,pass,0.00012172572413449156,0.00012173528249181942,9.558357327854594e-09,1.474376176702208e-13,1.6653345369377348e-16,9.71445146547012e-17,0.0,4.440892098500626e-15,nan,3.1086244689504383e-15,2.9403851287877768e-18,5.420768551107966e-15,1.753127903147675e-16,1.6269340178416885e-16,2.220446049250313e-16,1.3417001884508117e-18,True,True
CEP,270,mismatch,0.00017537184996363475,0.6654855329119377,0.665310161061974,4.618527782440651e-14,4.440892098500626e-16,0.0,0.0,0.0,nan,nan,0.0,1.6835753264941456e-16,4.440892098500626e-16,1.9166403584637962e-16,0.0,0.0,False,True
CEP,271,pass,0.00017576344139424993,0.00017577643804267407,1.299664842413506e-08,8.206768598029157e-13,2.35873264821905e-16,5.551115123125783e-17,2.1294077612310502e-12,4.440892098500626e-16,5.3719695358722674e-11,1.3322676295501878e-14,4.8518952344220207e-11,6.781694786144297e-16,5.411534791949638e-16,2.7254348246088586e-16,2.220446049250313e-16,0.0,True,True
CEP,272,pass,0.00025180054662499174,0.00025182849181704103,2.7945192049294576e-08,2.657873920952625e-13,3.0791341698588326e-16,2.7755575615628914e-17,9.992007221626409e-15,0.0,8.881784197001252e-16,2.4868995751603507e-14,1.0048270697138678e-14,1.7162852627809755e-15,3.090076639432673e-16,1.2314763107087833e-16,2.220446049250313e-16,0.0,True,True
CEP,273,pass,0.00026028689978907504,0.0002602989611076856,1.20613186105345e-08,6.750155989720952e-13,0.0,4.163336342344337e-17,0.0,0.0,nan,8.881784197001252e-16,1.3153726244590114e-16,6.245004513516506e-16,2.8219142953796584e-16,5.689696320886157e-17,0.0,1.8041124150158794e-16,True,True
CEP,274,pass,0.0004092649441275187,0.00040926203278235374,2.9113451649465105e-09,2.0161650127192843e-13,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,8.881784197001252e-15,4.884981308350689e-15,2.422161037810991e-16,1.1620938331323894e-15,3.707116650365641e-16,2.4127004076160016e-16,0.0,5.551115123125783e-17,True,True
CEP,275,pass,0.0012217666648531855,0.001221766664820989,3.219646771412954e-14,1.8207657603852567e-13,0.0,5.551115123125783e-17,0.0,1.7763568394002505e-15,6.709299782414746e-12,1.3322676295501878e-15,2.6211757652325007e-17,2.22218077272629e-15,2.0862038954494128e-16,2.889480764772834e-16,0.0,9.367506770274758e-17,True,True
CEP,276,pass,0.001240374706772629,0.0012403747068039372,3.1308289294429414e-14,9.707790127322369e-13,0.0,9.71445146547012e-17,0.0,1.9984014443252818e-15,1.6431300764452317e-14,8.881784197001252e-16,2.243203552389302e-16,2.1897020778056687e-15,5.699504285556368e-16,2.7404547703039176e-16,8.881784197001252e-16,1.6609977282477928e-16,True,True
CEP,277,pass,0.0012466788273820528,0.001246678827287906,9.414691248821327e-14,3.019806626980426e-13,4.440892098500626e-16,1.249000902703301e-16,0.0,4.440892098500626e-16,5.773159728050814e-15,8.881784197001252e-16,1.0706209616219065e-16,9.930136612989092e-16,3.589662245137535e-16,1.772227532097448e-16,8.881784197001252e-16,7.849743529225885e-17,True,True
CEP,278,pass,0.00124898971206433,0.001248990306938369,5.948740389172258e-10,7.398526236102043e-13,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-15,8.881784197001252e-16,1.1948203092001066e-16,9.89911709581404e-16,3.2146256170591253e-16,9.082275594881616e-17,8.881784197001252e-16,2.5601868096264138e-17,True,True
CEP,279,pass,0.0012528700243576996,0.0012528700243564783,1.2212453270876722e-15,6.767919558114954e-13,0.0,2.7755575615628914e-17,0.0,1.1102230246251565e-15,2.220446049250313e-15,4.440892098500626e-16,8.407987847625087e-17,1.2008096420259531e-15,4.244971492098255e-16,1.5014591557535928e-16,8.881784197001252e-16,7.372587229257778e-18,True,True
CEP,280,pass,0.0012556989463644586,0.0012556998755033355,9.291388769483433e-10,7.673861546209082e-13,0.0,6.938893903907228e-17,0.0,1.3322676295501878e-15,3.552713678800501e-15,1.3322676295501878e-15,8.384297404680616e-17,2.021377923738382e-15,2.136739964154036e-16,2.601929807013058e-16,0.0,2.190127032909685e-16,True,True
CEP,281,pass,0.0012577547813446,0.0012577547814069945,6.23945339839338e-14,6.492584248007915e-13,0.0,8.326672684688674e-17,0.0,1.7763568394002505e-15,nan,8.881784197001252e-16,1.07162252403684e-16,1.9889344619294218e-15,2.877957703822288e-16,2.233841768065198e-16,0.0,1.249000902703301e-16,True,True
CEP,282,pass,0.0012600659024037952,0.0012600660793726792,1.7696888399143518e-10,7.496225862269057e-13,4.440892098500626e-16,5.551115123125783e-17,0.0,2.220446049250313e-15,8.43769498715119e-15,1.3322676295501878e-15,1.7615773110749166e-16,2.595112112387628e-15,6.936464865884792e-16,2.8049238485181343e-16,8.881784197001252e-16,1.9646509232838446e-16,True,True
CEP,283,pass,0.0012601250900621253,0.0012601254932225192,4.0316039395804637e-10,4.760636329592671e-13,8.881784197001252e-16,9.71445146547012e-17,0.0,1.7763568394002505e-15,4.440892098500626e-15,1.3322676295501878e-15,1.6551843842577912e-16,2.2315206618374916e-15,7.002440744775997e-16,2.823312419943917e-16,0.0,1.7349186213915424e-16,True,True
CEP,284,pass,0.0012614408697297907,0.0012614408697304569,6.661338147750939e-16,6.146194664324867e-13,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,nan,1.7763568394002505e-15,2.5537639976356206e-17,1.905580130266915e-15,2.8786304720381325e-16,3.09134947368278e-16,8.881784197001252e-16,1.0408340855860843e-16,True,True
CEP,285,pass,0.0012637243401993903,0.0012637250438597425,7.036603522081464e-10,9.379164112033322e-13,0.0,1.6653345369377348e-16,0.0,8.881784197001252e-16,1.7763568394002505e-15,8.881784197001252e-16,8.246781260660081e-17,1.2609709600486848e-15,1.962615573354719e-16,2.1249765154794352e-16,0.0,1.0930134576608411e-16,True,True
CEP,286,pass,0.0012644726002670748,0.001264473420513501,8.202464263362685e-10,5.417888360170764e-14,4.440892098500626e-16,1.6653345369377348e-16,0.0,1.1102230246251565e-15,3.9968028886505635e-15,1.7763568394002505e-15,1.201133561509052e-16,2.0115979387464458e-15,5.133557952827617e-16,2.9233444326667187e-16,0.0,1.2576745200831851e-16,True,True
CEP,287,pass,0.00126579694673834,0.0012657969467372299,1.1102230246251565e-15,4.698463840213662e-13,0.0,1.5265566588595902e-16,0.0,1.9984014443252818e-15,8.881784197001252e-16,1.3322676295501878e-15,3.793654232529295e-17,2.402260859623346e-15,4.928080417233778e-16,3.3982786052382566e-16,8.881784197001252e-16,1.3444321154478345e-16,True,True
CEP,288,pass,0.001276104278381207,0.0012761045167070106,2.383258035365543e-10,1.9273471707492718e-13,0.0,1.249000902703301e-16,0.0,0.0,2.220446049250313e-15,1.3322676295501878e-15,6.693875100596387e-17,1.336885555457667e-15,3.4867510341210807e-16,1.65049760083043e-16,8.881784197001252e-16,1.8865167649557665e-16,True,True
CEP,289,pass,0.0012770424217742882,0.001277043356672336,9.348980478662838e-10,8.597567102697212e-13,0.0,2.3592239273284576e-16,0.0,1.1102230246251565e-15,6.217248937900877e-15,8.881784197001252e-16,1.6080615277077165e-16,1.4282706445758495e-15,5.074058753878557e-16,2.848236870286961e-16,8.881784197001252e-16,8.066930473328863e-17,True,True
CEP,290,pass,0.0012773117668456457,0.0012773125393689133,7.725232675781513e-10,6.306066779870889e-14,4.440892098500626e-16,6.938893903907228e-17,0.0,1.5543122344752192e-15,8.881784197001252e-15,8.881784197001252e-16,1.6314703087871144e-16,1.7906144779036113e-15,4.718447854656915e-16,2.3900695277033235e-16,8.881784197001252e-16,2.01681305288466e-16,True,True
CEP,291,pass,0.0012783000145065726,0.0012783000145065726,0.0,9.769962616701378e-14,0.0,1.1102230246251565e-16,0.0,1.3322676295501878e-15,nan,0.0,2.449081008612756e-16,1.3368855730432312e-15,2.674282550042889e-16,1.9139362327844718e-16,0.0,6.852157730108388e-17,True,True
CEP,292,pass,0.0012793894896726554,0.0012793896044472897,1.1477463424114376e-10,5.133671265866724e-13,0.0,4.163336342344337e-17,0.0,1.3322676295501878e-15,nan,4.440892098500626e-16,7.888205289725067e-17,1.3885288459875814e-15,2.8800546026606015e-16,1.6040799538541488e-16,8.881784197001252e-16,1.5352302762394743e-16,True,True
CEP,293,pass,0.0012796088205567768,0.0012796115759394766,2.7553826997817055e-09,5.266898028821743e-13,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.3322676295501878e-15,0.0,6.46455545344482e-17,2.422457922007366e-16,5.073348064145542e-16,2.2424397882124473e-16,8.881784197001252e-16,1.405126095604125e-16,True,True
CEP,294,pass,0.0012797646870201795,0.0012797666751500625,1.9881298829460547e-09,5.258016244624741e-13,0.0,8.326672684688674e-17,0.0,1.9984014443252818e-15,1.7763568394002505e-15,8.881784197001252e-16,8.391472671209643e-17,2.1897020778056687e-15,2.4591502649036963e-16,2.810094750440115e-16,0.0,7.417084037442414e-17,True,True
CEP,295,pass,0.0012801452808648417,0.0012801452808650637,2.220446049250313e-16,2.6645352591003757e-15,4.440892098500626e-16,2.3592239273284576e-16,0.0,8.881784197001252e-16,6.439293542825908e-12,8.881784197001252e-16,6.046717922036224e-17,1.2557673457067456e-15,4.998736782805906e-16,2.7265423454635526e-16,0.0,3.122502256758253e-17,True,True
CEP,296,pass,0.0012802977790782322,0.0012802982085545755,4.2947634337764384e-10,7.72715225139109e-13,4.440892098500626e-16,1.3877787807814457e-17,0.0,1.3322676295501878e-15,5.329070518200751e-15,0.0,8.505453752507596e-17,1.3368900573545706e-15,4.2164933334185558e-16,1.5735385869920192e-16,8.881784197001252e-16,1.830261722620486e-16,True,True
CEP,297,pass,0.0012803556298779384,0.001280357227175677,1.5972977385203535e-09,7.194245199571014e-14,4.440892098500626e-16,1.3877787807814457e-17,0.0,1.9984014443252818e-15,0.0,8.881784197001252e-16,0.0,2.195334881307002e-15,4.546200242208798e-16,2.384254993214226e-16,8.881784197001252e-16,1.8388119986894947e-16,True,True
CEP,298,pass,0.0012806760966160846,0.0012806773504411284,1.2538250437899023e-09,3.348432642269472e-13,0.0,1.6653345369377348e-16,0.0,1.5543122344752192e-15,nan,8.881784197001252e-16,8.389454832304039e-17,1.7899048001008496e-15,2.878099926157334e-16,2.4429031157610747e-16,8.881784197001252e-16,8.847089727481716e-17,True,True
CEP,299,pass,0.0012810298090253358,0.0012810298090552008,2.986499936241671e-14,8.633094239485217e-13,0.0,6.938893903907228e-17,0.0,6.661338147750939e-16,nan,8.881784197001252e-16,2.4449000394762647e-16,1.1157603309187458e-15,2.7140739286027414e-16,1.2595648453329423e-16,0.0,1.6479873021779667e-17,True,True
CEP,300,pass,0.0012828017011425885,0.0012828019977477734,2.966051848574125e-10,2.575717417130363e-13,0.0,1.1102230246251565e-16,0.0,1.9984014443252818e-15,nan,8.881784197001252e-16,1.0923710589114094e-16,2.192525778511886e-15,2.8802851781694586e-16,2.7896840035623994e-16,8.881784197001252e-16,5.2909066017292616e-17,True,True
CEP,301,pass,0.0012844294641688458,0.0012844294641688458,0.0,9.769962616701378e-14,0.0,2.7755575615628914e-17,0.0,4.440892098500626e-16,nan,0.0,8.383233086916519e-17,4.577599668110672e-16,2.87865209038278e-16,7.587339450801582e-17,8.881784197001252e-16,1.1535911115245767e-16,True,True
CEP,302,pass,0.001284847709733472,0.0012848480596899803,3.4995650821656454e-10,8.881784197001252e-14,0.0,5.551115123125783e-17,4.440892098500626e-16,2.220446049250313e-16,2.6645352591003757e-15,8.881784197001252e-16,4.621825550822828e-16,9.155133597044475e-16,6.638530857986646e-16,1.4486811476998748e-16,8.881784197001252e-16,6.421552913964491e-18,True,True
CEP,303,pass,0.0012851532301260127,0.0012851535236455547,2.935195420050718e-10,7.451816941284051e-13,0.0,0.0,0.0,1.1102230246251565e-15,2.6645352591003757e-15,8.881784197001252e-16,5.3396956994911093e-17,1.4215083136338611e-15,3.0924099327619154e-16,1.6859678452167291e-16,8.881784197001252e-16,2.0990154059319366e-16,True,True
CEP,304,pass,0.0012871458296859206,0.0012871458297468719,6.09512440519211e-14,4.156675004196586e-13,4.440892098500626e-16,1.8041124150158794e-16,0.0,4.440892098500626e-16,1.7763568394002505e-15,8.881784197001252e-16,3.870601755773251e-17,9.92625784285098e-16,2.465101914836509e-16,2.1266467390501036e-16,8.881784197001252e-16,2.7322015751073507e-17,True,True
CEP,305,pass,0.0012878747400287827,0.0012878754302959594,6.902671767505808e-10,8.704148513061227e-14,0.0,2.7755575615628914e-17,0.0,6.661338147750939e-16,3.552713678800501e-15,1.7763568394002505e-15,1.472779209476466e-16,1.893901783485337e-15,3.947248820392849e-16,2.144559570989906e-16,0.0,5.756694949220597e-17,True,True
CEP,306,pass,0.0012884476445174098,0.0012884476446041182,8.670841822322473e-14,7.212008767965017e-13,0.0,6.938893903907228e-17,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,1.7076184216646695e-18,9.14671919410561e-16,2.359797846906257e-16,1.5005248393168412e-16,8.881784197001252e-16,1.986258379993444e-16,True,True
CEP,307,pass,0.0012886597118761944,0.0012886597118761944,0.0,4.2099657093785936e-13,0.0,2.636779683484747e-16,0.0,6.661338147750939e-16,nan,0.0,7.747813256211053e-18,6.753223362592647e-16,2.878751528224526e-16,2.5277815580907357e-16,8.881784197001252e-16,1.9168694409543718e-16,True,True
CEP,308,pass,0.001288786843448464,0.001288788255092821,1.411644356963393e-09,8.881784197001252e-15,0.0,5.551115123125783e-17,0.0,1.7763568394002505e-15,3.552713678800501e-15,8.881784197001252e-16,1.0866626878440356e-16,1.9860273225978185e-15,3.546311116759026e-16,2.3276989928592903e-16,8.881784197001252e-16,1.1970848964236528e-16,True,True
CEP,309,pass,0.0012891770582013073,0.0012891770581716644,2.964295475749168e-14,9.059419880941277e-14,4.440892098500626e-16,4.163336342344337e-17,0.0,1.3322676295501878e-15,4.929390229335695e-14,0.0,4.053576051544662e-17,1.3322676295501878e-15,1.5344936115295293e-16,1.8176701158105023e-16,0.0,6.288374937058105e-17,True,True
CEP,310,pass,0.0012893537114825326,0.0012893540888244681,3.7734193547578343e-10,2.8066438062523957e-13,0.0,0.0,0.0,8.881784197001252e-16,nan,4.440892098500626e-16,2.4418008985478184e-16,9.9291670625063e-16,2.745167675199585e-16,1.1775165610008252e-16,8.881784197001252e-16,3.469446951953614e-18,True,True
CEP,311,pass,0.0012895378253039436,0.001289538157161152,3.318572083799154e-10,9.85878045867139e-13,0.0,1.3877787807814457e-17,0.0,6.661338147750939e-16,nan,8.881784197001252e-16,2.4479715749997685e-16,1.1094425535413298e-15,2.685012698432467e-16,1.3653088478843047e-16,8.881784197001252e-16,1.8301332671555315e-16,True,True
CEP,312,pass,0.0012907055750513985,0.0012907055750522867,8.881784197001252e-16,4.707345624410664e-13,4.440892098500626e-16,0.0,0.0,1.5543122344752192e-15,1.7763568394002505e-15,1.3322676295501878e-15,6.091325314316692e-17,2.050158411106494e-15,5.164700352369266e-16,2.1926417526160287e-16,8.881784197001252e-16,1.3791051634015616e-16,True,True
CEP,313,pass,0.001290711078961615,0.0012907117535267965,6.745651814910048e-10,4.707345624410664e-13,0.0,9.71445146547012e-17,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1.3975326807145685e-15,1.5823112613210482e-16,2.0267703182132668e-16,8.881784197001252e-16,1.5960398735639188e-16,True,True
CEP,314,pass,0.001290909312982924,0.0012909095285864591,2.15603535025366e-10,7.283063041541027e-14,4.440892098500626e-16,1.6653345369377348e-16,0.0,4.440892098500626e-16,0.0,8.881784197001252e-16,0.0,1.1443916996305594e-15,2.847483988694276e-16,2.1136693061279468e-16,0.0,1.6372371837530773e-16,True,True
CEP,315,pass,0.0012911145570695393,0.0012911148283328844,2.7126334511962114e-10,9.192646643896296e-13,0.0,1.3877787807814457e-17,0.0,4.440892098500626e-16,nan,4.440892098500626e-16,2.0856793117417652e-16,6.371709225892326e-16,2.8787550268722783e-16,8.444229812312052e-17,8.881784197001252e-16,5.4643789493269423e-17,True,True
CEP,316,pass,0.00129120773779956,0.0012912086893511754,9.515516152802661e-10,8.872902412804251e-13,0.0,9.71445146547012e-17,0.0,2.220446049250313e-16,5.329070518200751e-15,0.0,2.1588771306901906e-16,2.220446049250313e-16,5.051591013050332e-16,1.1054694636327424e-16,8.881784197001252e-16,1.027999770097954e-16,True,True
CEP,317,pass,0.0012912167006425834,0.001291216700765374,1.2279066652354231e-13,9.64561763794336e-13,0.0,1.249000902703301e-16,0.0,6.661338147750939e-16,nan,8.881784197001252e-16,6.799381862616222e-17,1.108835734345872e-15,2.879066797500128e-16,1.6465258343794199e-16,8.881784197001252e-16,1.8214596497756474e-16,True,True
CEP,318,pass,0.0012913167915563628,0.0012913167914954116,6.09512440519211e-14,3.5349501104064984e-13,0.0,2.7755575615628914e-17,0.0,2.220446049250313e-15,1.7763568394002505e-15,1.3322676295501878e-15,1.0419182877585698e-16,2.71068625275747e-15,3.3078679573259563e-16,3.276884438544496e-16,8.881784197001252e-16,2.8406096919120216e-17,True,True
CEP,319,pass,0.0012920006705494647,0.0012920010823855854,4.118361207616772e-10,8.473222123939195e-13,0.0,2.7755575615628914e-17,0.0,1.5543122344752192e-15,8.881784197001252e-16,1.7763568394002505e-15,4.5102810375396984e-17,2.2718394571316615e-15,2.7310189739716897e-16,2.716656719610089e-16,8.881784197001252e-16,1.7649532655793076e-18,True,True
CEP,320,pass,0.0012921840983830535,0.0012921840983527444,3.0309088572266774e-14,3.552713678800501e-13,0.0,9.71445146547012e-17,0.0,6.661338147750939e-16,nan,4.440892098500626e-16,2.0432420255923534e-16,8.003527269787308e-16,2.8784182922672154e-16,1.3882473491258025e-16,8.881784197001252e-16,4.336808689942018e-18,True,True
CEP,321,pass,0.0012923632193907464,0.001292363618517256,3.9912650962037333e-10,5.915268275202834e-13,0.0,5.551115123125783e-17,0.0,2.220446049250313e-16,1.7763568394002505e-15,4.440892098500626e-16,8.612688053928903e-17,4.965068306494546e-16,3.7045181279046667e-16,6.448442243187725e-17,8.881784197001252e-16,1.691360949079389e-16,True,True
CEP,322,pass,0.0012925251129042303,0.001292526012159012,8.99254781749903e-10,8.926193117986259e-13,0.0,6.938893903907228e-17,0.0,4.440892098500626e-16,nan,1.7763568394002505e-15,1.8412282017835512e-16,1.8343894894033213e-15,2.7223555481824455e-16,2.3040660944099635e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
CEP,323,pass,0.001293186971296545,0.0012931876509161278,6.796195828329132e-10,3.170796958329447e-13,0.0,2.220446049250313e-16,0.0,1.5543122344752192e-15,2.6645352591003757e-15,8.881784197001252e-16,8.777083671441753e-17,1.790180836524724e-15,2.561053526745152e-16,2.8199396121337536e-16,0.0,1.3361875780584588e-16,True,True
CEP,324,pass,0.001293279814915338,0.0012932804889347338,6.74019395852099e-10,1.1546319456101628e-13,0.0,4.163336342344337e-17,0.0,4.440892098500626e-16,nan,4.440892098500626e-16,2.1419438121662247e-16,6.280369834735101e-16,2.879398620851484e-16,7.858125020761362e-17,0.0,1.3097162243624894e-16,True,True
CEP,325,pass,0.0012933627745821408,0.0012933635429280832,7.683459424256966e-10,1.3855583347321954e-13,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.1796119636642288e-16,6.938893903907228e-17,2.3606992963555063e-17,8.881784197001252e-16,1.0570971181733668e-17,True,True
CEP,326,pass,0.0012939059589411883,0.001293906804447409,8.455062205925401e-10,8.881784197001252e-16,0.0,6.938893903907228e-17,0.0,1.9984014443252818e-15,0.0,8.881784197001252e-16,0.0,2.198129442157285e-15,5.216645484810295e-16,2.8463873313164345e-16,0.0,2.0774037922623696e-16,True,True
CEP,327,pass,0.0012939387557858728,0.00129393875584638,6.050715484207103e-14,4.440892098500626e-14,4.440892098500626e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,1.7763568394002505e-15,4.440978157537697e-16,1.791902177170377e-15,5.273646744381229e-16,1.9190418268286142e-16,8.881784197001252e-16,4.85722573273506e-17,True,True
CEP,328,pass,0.0012942322539848394,0.0012942333139372986,1.0599524591370368e-09,7.709388682997087e-13,0.0,2.498001805406602e-16,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.153297605929378e-16,2.3905672807892784e-15,2.1000903724951387e-16,3.853488346492131e-16,8.881784197001252e-16,1.2631029760888035e-16,True,True
CEP,329,pass,0.0012947094036849238,0.001294710208633143,8.049482191907487e-10,1.2256862191861728e-13,4.440892098500626e-16,1.6653345369377348e-16,0.0,8.881784197001252e-16,4.440892098500626e-16,8.881784197001252e-16,1.9491530832281063e-17,1.3928503562892824e-15,8.847089727481716e-17,2.359212218314542e-16,8.881784197001252e-16,1.6523244665772446e-16,True,True
CEP,330,pass,0.001294742813542582,0.0012947433507993766,5.37256794608254e-10,3.0819791163594346e-13,0.0,2.7755575615628914e-17,0.0,8.881784197001252e-16,nan,1.7763568394002505e-15,4.558905472000181e-17,1.891015401875621e-15,2.878033761838972e-16,2.3048828157185134e-16,8.881784197001252e-16,1.1362438767648086e-16,True,True
CEP,331,pass,0.0012950617487316185,0.0012950623612116852,6.12480066664034e-10,7.904787935331115e-13,0.0,1.3877787807814457e-16,0.0,6.661338147750939e-16,8.881784197001252e-16,2.220446049250313e-15,4.96749206466014e-17,2.33150965428689e-15,1.3877787807814457e-16,3.2680423591486303e-16,8.881784197001252e-16,9.302454639925628e-17,True,True
CEP,332,pass,0.0012950739727295435,0.0012950744210390441,4.483095006335702e-10,5.710987238671805e-13,0.0,1.3877787807814457e-16,0.0,4.440892098500626e-16,2.6645352591003757e-15,8.881784197001252e-16,1.6551843842577912e-16,9.992007221626409e-16,4.726604209672303e-16,1.4711692651233606e-16,0.0,1.0695861873207164e-16,True,True
CEP,333,pass,0.001295203583260185,0.001295203583260851,6.661338147750939e-16,3.597122599785507e-13,0.0,6.938893903907228e-17,0.0,1.7763568394002505e-15,nan,8.881784197001252e-16,2.4259205237029873e-16,1.9856395781878277e-15,2.8786086791010177e-16,2.4796839060674774e-16,8.881784197001252e-16,1.6479873021779667e-16,True,True
CEP,334,pass,0.0012952289739733835,0.0012952296828847576,7.08911374047716e-10,2.0605739337042905e-13,4.440892098500626e-16,0.0,0.0,8.881784197001252e-16,2.220446049250313e-15,0.0,1.2118257228641695e-16,8.950908385082906e-16,2.6376925378252274e-16,1.2856210422939334e-16,8.881784197001252e-16,4.043841560026071e-17,True,True
CEP,335,pass,0.0012953288799274487,0.0012953292695713214,3.8964387272244494e-10,2.0161650127192843e-13,0.0,1.249000902703301e-16,0.0,2.220446049250313e-16,4.440892098500626e-16,1.7763568394002505e-15,2.8609792490763984e-17,2.0034336369499167e-15,3.483988156481097e-16,2.7416221000216956e-16,8.881784197001252e-16,1.5634195327240974e-16,True,True
CEP,336,pass,0.001295819618993499,0.001295821055797508,1.4368040091028433e-09,8.952838470577262e-13,4.440892098500626e-16,5.551115123125783e-17,0.0,1.3322676295501878e-15,6.217248937900877e-15,1.7763568394002505e-15,1.6843798708502327e-16,2.3604812668013814e-15,3.7341307954279784e-16,2.853198269542488e-16,8.881784197001252e-16,1.7607656915764614e-16,True,True
CEP,337,pass,0.0012960148182606934,0.0012960148605702937,4.230960026774255e-11,9.343636975245317e-13,0.0,1.5265566588595902e-16,0.0,1.7763568394002505e-15,3.9968028886505635e-15,8.881784197001252e-16,1.1722226223449286e-16,1.995318124535395e-15,4.3759065885905396e-16,2.8581280247762075e-16,0.0,1.609330044857092e-16,True,True
CEP,338,pass,0.0012961610931092604,0.0012961610931390144,2.9753977059954195e-14,5.826450433232822e-13,0.0,4.163336342344337e-17,0.0,1.7763568394002505e-15,nan,8.881784197001252e-16,2.373461295101902e-16,1.9891280697202825e-15,2.879658897490263e-16,2.2642128880373036e-16,0.0,2.0556473190325164e-16,True,True
CEP,339,pass,0.0012978187305409117,0.0012978196341305592,9.03589647549552e-10,3.623767952376511e-13,0.0,1.5265566588595902e-16,0.0,2.220446049250313e-16,nan,1.7763568394002505e-15,1.1263063986758418e-16,1.835804876196959e-15,2.877741114269631e-16,2.718496148913291e-16,8.881784197001252e-16,8.803721640582296e-17,True,True
CEP,340,pass,0.0012978622017033592,0.0012978622017035812,2.220446049250313e-16,1.2434497875801753e-14,8.881784197001252e-16,2.7755575615628914e-17,0.0,6.661338147750939e-16,2.6645352591003757e-15,2.220446049250313e-15,7.449218517580031e-17,2.311568339019324e-15,4.962279521067516e-16,2.741137559863517e-16,8.881784197001252e-16,3.133325520603907e-17,True,True
CEP,341,pass,0.001298086197499937,0.0012980868136771573,6.161772203583382e-10,2.7355895326763857e-13,0.0,2.0816681711721685e-16,0.0,4.440892098500626e-16,nan,8.881784197001252e-16,9.75390207141499e-17,9.930136612989092e-16,2.8804587924557294e-16,2.5035521752908734e-16,0.0,2.1510571102112408e-16,True,True
CEP,342,pass,0.0012981783825667392,0.0012981797788339522,1.3962672129608222e-09,7.194245199571014e-14,0.0,8.326672684688674e-17,0.0,2.220446049250313e-16,8.881784197001252e-16,0.0,6.331740687315346e-17,2.220446049250313e-16,3.031798407899492e-16,8.973002856511419e-17,0.0,1.936385080059111e-16,True,True
CEP,343,pass,0.0012983358260724165,0.0012983358260718614,5.551115123125783e-16,6.883382752675971e-13,0.0,9.71445146547012e-17,0.0,8.881784197001252e-16,nan,0.0,2.0719157164792889e-16,8.881784197001252e-16,2.8776215869305575e-16,1.516936392673824e-16,8.881784197001252e-16,1.1319070680748666e-16,True,True
CEP,344,pass,0.0012985726187380031,0.0012985730761427838,4.574047807182069e-10,7.37188088351104e-14,0.0,8.326672684688674e-17,0.0,1.3322676295501878e-15,nan,8.881784197001252e-16,2.394665603060486e-16,1.6004200361786898e-15,2.8796274205900575e-16,2.198087500390638e-16,0.0,1.8214596497756474e-16,True,True
CEP,345,pass,0.0012987222905503915,0.0012987222906696294,1.192379528447418e-13,5.258016244624741e-13,0.0,5.551115123125783e-17,0.0,6.661338147750939e-16,3.552713678800501e-15,8.881784197001252e-16,1.7707779902363449e-16,1.1095292572837841e-15,4.806986127718698e-16,1.2745759186041287e-16,0.0,1.5699247457590104e-16,True,True
CEP,346,pass,0.0012990070539548038,0.0012990077604088102,7.064540064050107e-10,1.1901590823981678e-13,0.0,1.3877787807814457e-16,4.440892098500626e-16,2.220446049250313e-16,0.0,8.881784197001252e-16,4.4247352000895483e-16,9.222205069512407e-16,5.275385075650455e-16,1.4477408080489309e-16,8.881784197001252e-16,1.1801220661588445e-16,True,True
CEP,347,pass,0.0012995844316788796,0.0012995851283897908,6.967109111855052e-10,1.2967404927621828e-13,0.0,8.326672684688674e-17,0.0,1.9984014443252818e-15,2.6645352591003757e-15,1.3322676295501878e-15,1.060453927141514e-16,2.394109460214978e-15,3.164812698569833e-16,2.9271659629334546e-16,8.881784197001252e-16,7.025630077706069e-17,True,True
CEP,348,pass,0.0012998297746549259,0.0012998297746537046,1.2212453270876722e-15,2.4424906541753444e-13,4.440892098500626e-16,1.3877787807814457e-16,0.0,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,6.350714225333842e-17,1.9837002881532938e-15,4.784469574359265e-16,2.7979376350443817e-16,0.0,1.214306433183765e-16,True,True
